rosbagTimestamp,linear,x,y,z,angular,x,y,z
1.560953460188E+018,,0.3841981888,0,0,,0,0,-0.2073691964
1.56095346023823E+018,,0.3841981888,0,0,,0,0,-0.2073691964
1.56095346028834E+018,,0.3841981888,0,0,,0,0,-0.2073691964
1.56095346033844E+018,,0.3841981888,0,0,,0,0,-0.2073691964
1.5609534603908E+018,,0.3841981888,0,0,,0,0,-0.2073691964
1.56095346043831E+018,,0.3841981888,0,0,,0,0,-0.2073691964
1.56095346049251E+018,,0.3841981888,0,0,,0,0,-0.2073691964
1.56095346053864E+018,,0.3841981888,0,0,,0,0,-0.2073691964
1.56095346055115E+018,,0.3701461077,0,0,,0,0,-0.2442559004
1.56095346055493E+018,,0.363120079,0,0,,0,0,-0.2547949612
1.56095346060503E+018,,0.363120079,0,0,,0,0,-0.2547949612
1.56095346061097E+018,,0.363120079,0,0,,0,0,-0.265334022
1.56095346066105E+018,,0.363120079,0,0,,0,0,-0.265334022
1.56095346071179E+018,,0.363120079,0,0,,0,0,-0.265334022
1.56095346076123E+018,,0.363120079,0,0,,0,0,-0.265334022
1.56095346081128E+018,,0.363120079,0,0,,0,0,-0.265334022
1.56095346086134E+018,,0.363120079,0,0,,0,0,-0.265334022
1.56095346091145E+018,,0.363120079,0,0,,0,0,-0.265334022
1.56095346096319E+018,,0.363120079,0,0,,0,0,-0.265334022
1.56095346101157E+018,,0.363120079,0,0,,0,0,-0.265334022
1.5609534610631E+018,,0.363120079,0,0,,0,0,-0.265334022
1.56095346111176E+018,,0.363120079,0,0,,0,0,-0.265334022
1.56095346116179E+018,,0.363120079,0,0,,0,0,-0.265334022
1.56095346117113E+018,,0.3525810242,0,0,,0,0,-0.2706035614
1.56095346117495E+018,,0.3525810242,0,0,,0,0,-0.2811426044
1.560953461199E+018,,0.3490679979,0,0,,0,0,-0.2811426044
1.56095346124906E+018,,0.3490679979,0,0,,0,0,-0.2811426044
1.5609534612991E+018,,0.3490679979,0,0,,0,0,-0.2811426044
1.56095346134922E+018,,0.3490679979,0,0,,0,0,-0.2811426044
1.56095346139929E+018,,0.3490679979,0,0,,0,0,-0.2811426044
1.56095346144935E+018,,0.3490679979,0,0,,0,0,-0.2811426044
1.56095346149972E+018,,0.3490679979,0,0,,0,0,-0.2811426044
1.56095346154955E+018,,0.3490679979,0,0,,0,0,-0.2811426044
1.56095346159969E+018,,0.3490679979,0,0,,0,0,-0.2811426044
1.56095346163897E+018,,0.3420419693,0,0,,0,0,-0.3074902654
1.56095346164293E+018,,0.3385289431,0,0,,0,0,-0.3232988477
1.56095346164693E+018,,0.3385289431,0,0,,0,0,-0.33910743
1.56095346165092E+018,,0.3315028906,0,0,,0,0,-0.33910743
1.56095346170102E+018,,0.3315028906,0,0,,0,0,-0.33910743
1.56095346175107E+018,,0.3315028906,0,0,,0,0,-0.33910743
1.56095346180118E+018,,0.3315028906,0,0,,0,0,-0.33910743
1.56095346185134E+018,,0.3315028906,0,0,,0,0,-0.33910743
1.56095346190129E+018,,0.3315028906,0,0,,0,0,-0.33910743
1.56095346195135E+018,,0.3315028906,0,0,,0,0,-0.33910743
1.56095346200143E+018,,0.3315028906,0,0,,0,0,-0.33910743
1.56095346205154E+018,,0.3315028906,0,0,,0,0,-0.33910743
1.56095346210185E+018,,0.3315028906,0,0,,0,0,-0.33910743
1.56095346215163E+018,,0.3315028906,0,0,,0,0,-0.33910743
1.56095346220171E+018,,0.3315028906,0,0,,0,0,-0.33910743
1.56095346225214E+018,,0.3315028906,0,0,,0,0,-0.33910743
1.56095346230195E+018,,0.3315028906,0,0,,0,0,-0.33910743
1.56095346235199E+018,,0.3315028906,0,0,,0,0,-0.33910743
1.56095346240205E+018,,0.3315028906,0,0,,0,0,-0.33910743
1.56095346245213E+018,,0.3315028906,0,0,,0,0,-0.33910743
1.56095346250246E+018,,0.3315028906,0,0,,0,0,-0.33910743
1.56095346255265E+018,,0.3315028906,0,0,,0,0,-0.33910743
1.56095346260243E+018,,0.3315028906,0,0,,0,0,-0.33910743
1.56095346265249E+018,,0.3315028906,0,0,,0,0,-0.33910743
1.56095346270223E+018,,0.3490679979,0,0,,0,0,-0.3074902654
1.56095346271497E+018,,0.3596070528,0,0,,0,0,-0.2811426044
1.56095346272362E+018,,0.363120079,0,0,,0,0,-0.265334022
1.56095346272693E+018,,0.363120079,0,0,,0,0,-0.2547949612
1.56095346273096E+018,,0.3701461077,0,0,,0,0,-0.2547949612
1.56095346273494E+018,,0.3701461077,0,0,,0,0,-0.2442559004
1.56095346274544E+018,,0.3736591339,0,0,,0,0,-0.2389863789
1.56095346279309E+018,,0.3736591339,0,0,,0,0,-0.2389863789
1.56095346280341E+018,,0.3736591339,0,0,,0,0,-0.2284473181
1.56095346285322E+018,,0.3736591339,0,0,,0,0,-0.2284473181
1.56095346290316E+018,,0.3736591339,0,0,,0,0,-0.2284473181
1.5609534629532E+018,,0.3736591339,0,0,,0,0,-0.2284473181
1.56095346300385E+018,,0.3736591339,0,0,,0,0,-0.2284473181
1.56095346305352E+018,,0.3736591339,0,0,,0,0,-0.2284473181
1.56095346307495E+018,,0.3736591339,0,0,,0,0,-0.2547949612
1.56095346308291E+018,,0.3596070528,0,0,,0,0,-0.2547949612
1.56095346308691E+018,,0.3596070528,0,0,,0,0,-0.265334022
1.56095346313093E+018,,0.3525810242,0,0,,0,0,-0.2706035614
1.56095346313489E+018,,0.3525810242,0,0,,0,0,-0.2811426044
1.56095346314293E+018,,0.3490679979,0,0,,0,0,-0.2811426044
1.56095346319655E+018,,0.3490679979,0,0,,0,0,-0.2811426044
1.56095346321893E+018,,0.3420419693,0,0,,0,0,-0.3074902654
1.56095346322287E+018,,0.3420419693,0,0,,0,0,-0.3127598047
1.56095346323087E+018,,0.3385289431,0,0,,0,0,-0.3232988477
1.56095346325922E+018,,0.3385289431,0,0,,0,0,-0.328568387
1.56095346330898E+018,,0.3385289431,0,0,,0,0,-0.328568387
1.56095346336028E+018,,0.3315028906,0,0,,0,0,-0.3443769693
1.56095346336295E+018,,0.3209638357,0,0,,0,0,-0.3549160123
1.56095346336687E+018,,0.3209638357,0,0,,0,0,-0.3707245946
1.56095346338307E+018,,0.3174508333,0,0,,0,0,-0.3707245946
1.5609534633909E+018,,0.3174508333,0,0,,0,0,-0.3812636733
1.56095346339888E+018,,0.3104247808,0,0,,0,0,-0.3865535617
1.56095346344897E+018,,0.3104247808,0,0,,0,0,-0.3865535617
1.56095346349901E+018,,0.3104247808,0,0,,0,0,-0.3865535617
1.5609534635491E+018,,0.3104247808,0,0,,0,0,-0.3865535617
1.56095346359917E+018,,0.3104247808,0,0,,0,0,-0.3865535617
1.56095346364931E+018,,0.3104247808,0,0,,0,0,-0.3865535617
1.5609534636994E+018,,0.3104247808,0,0,,0,0,-0.3865535617
1.56095346374944E+018,,0.3104247808,0,0,,0,0,-0.3865535617
1.56095346379951E+018,,0.3104247808,0,0,,0,0,-0.3865535617
1.56095346384957E+018,,0.3104247808,0,0,,0,0,-0.3865535617
1.56095346389968E+018,,0.3104247808,0,0,,0,0,-0.3865535617
1.5609534639497E+018,,0.3104247808,0,0,,0,0,-0.3865535617
1.56095346399976E+018,,0.3104247808,0,0,,0,0,-0.3865535617
1.56095346404983E+018,,0.3104247808,0,0,,0,0,-0.3865535617
1.56095346409993E+018,,0.3104247808,0,0,,0,0,-0.3865535617
1.56095346414996E+018,,0.3104247808,0,0,,0,0,-0.3865535617
1.56095346415886E+018,,0.3315028906,0,0,,0,0,-0.3865535617
1.56095346416283E+018,,0.3315028906,0,0,,0,0,-0.365455091
1.56095346419486E+018,,0.3385289431,0,0,,0,0,-0.3443769693
1.56095346419882E+018,,0.3420419693,0,0,,0,0,-0.328568387
1.56095346420286E+018,,0.3490679979,0,0,,0,0,-0.3127598047
1.56095346421487E+018,,0.3490679979,0,0,,0,0,-0.3074902654
1.56095346426318E+018,,0.3525810242,0,0,,0,0,-0.3074902654
1.56095346431298E+018,,0.3525810242,0,0,,0,0,-0.3074902654
1.56095346436302E+018,,0.3525810242,0,0,,0,0,-0.3074902654
1.56095346441314E+018,,0.3525810242,0,0,,0,0,-0.3074902654
1.56095346446319E+018,,0.3525810242,0,0,,0,0,-0.3074902654
1.56095346451327E+018,,0.3525810242,0,0,,0,0,-0.3074902654
1.56095346456333E+018,,0.3525810242,0,0,,0,0,-0.3074902654
1.56095346461349E+018,,0.3525810242,0,0,,0,0,-0.3074902654
1.56095346466349E+018,,0.3525810242,0,0,,0,0,-0.3074902654
1.56095346471362E+018,,0.3525810242,0,0,,0,0,-0.3074902654
1.56095346476365E+018,,0.3525810242,0,0,,0,0,-0.3074902654
1.56095346481371E+018,,0.3525810242,0,0,,0,0,-0.3074902654
1.56095346483484E+018,,0.363120079,0,0,,0,0,-0.2706035614
1.56095346483943E+018,,0.3701461077,0,0,,0,0,-0.2547949612
1.56095346484287E+018,,0.3701461077,0,0,,0,0,-0.2442559004
1.56095346484685E+018,,0.3736591339,0,0,,0,0,-0.2389863789
1.56095346485192E+018,,0.3736591339,0,0,,0,0,-0.2284473181
1.56095346486683E+018,,0.3806851625,0,0,,0,0,-0.2284473181
1.56095346491699E+018,,0.3806851625,0,0,,0,0,-0.2284473181
1.56095346496703E+018,,0.3806851625,0,0,,0,0,-0.2284473181
1.56095346501712E+018,,0.3806851625,0,0,,0,0,-0.2284473181
1.56095346506716E+018,,0.3806851625,0,0,,0,0,-0.2284473181
1.56095346511726E+018,,0.3806851625,0,0,,0,0,-0.2284473181
1.56095346516731E+018,,0.3806851625,0,0,,0,0,-0.2284473181
1.56095346521745E+018,,0.3806851625,0,0,,0,0,-0.2284473181
1.56095346526803E+018,,0.3806851625,0,0,,0,0,-0.2284473181
1.56095346531954E+018,,0.3806851625,0,0,,0,0,-0.2284473181
1.56095346536798E+018,,0.3806851625,0,0,,0,0,-0.2284473181
1.56095346541995E+018,,0.3806851625,0,0,,0,0,-0.2284473181
1.56095346546872E+018,,0.3806851625,0,0,,0,0,-0.2284473181
1.56095346551801E+018,,0.3806851625,0,0,,0,0,-0.2284473181
1.56095346556899E+018,,0.3806851625,0,0,,0,0,-0.2284473181
1.56095346561801E+018,,0.3806851625,0,0,,0,0,-0.2284473181
1.5609534656681E+018,,0.3806851625,0,0,,0,0,-0.2284473181
1.56095346571497E+018,,0.3912242413,0,0,,0,0,-0.1862910926
1.56095346575938E+018,,0.4,0,0,,0,0,-0.1493840307
1.56095346577484E+018,,0.4,0,0,,0,0,-0.1388449788
1.56095346578283E+018,,0.4,0,0,,0,0,-0.1124973267
1.56095346578685E+018,,0.4,0,0,,0,0,-0.1072277963
1.56095346581776E+018,,0.4,0,0,,0,0,-0.0966887444
1.56095346586553E+018,,0.4,0,0,,0,0,-0.0966887444
1.56095346592264E+018,,0.4,0,0,,0,0,-0.0966887444
1.56095346596507E+018,,0.4,0,0,,0,0,-0.0966887444
1.5609534660159E+018,,0.4,0,0,,0,0,-0.0966887444
1.5609534660652E+018,,0.4,0,0,,0,0,-0.0966887444
1.56095346611621E+018,,0.4,0,0,,0,0,-0.0966887444
1.56095346616534E+018,,0.4,0,0,,0,0,-0.0966887444
1.56095346619489E+018,,0.4,0,0,,0,0,-0.0650715664
1.56095346619881E+018,,0.4,0,0,,0,0,-0.0387239188
1.56095346620275E+018,,0.4,0,0,,0,0,-0.0123762734
1.56095346620734E+018,,0.4,0,0,,0,0,0
1.5609534662108E+018,,0.4,0,0,,0,0,0
1.56095346621579E+018,,0.4,0,0,,0,0,0
1.56095346623887E+018,,0.4,0,0,,0,0,0
1.5609534662428E+018,,0.4,0,0,,0,0,0
1.56095346624683E+018,,0.4,0,0,,0,0,0.0124169648
1.5609534662508E+018,,0.4,0,0,,0,0,0.0493036687
1.56095346625546E+018,,0.4,0,0,,0,0,0.0809208423
1.56095346625885E+018,,0.4,0,0,,0,0,0.0967294335
1.5609534662628E+018,,0.4,0,0,,0,0,0.1283466071
1.56095346626681E+018,,0.4,0,0,,0,0,0.1441551983
1.56095346627086E+018,,0.4,0,0,,0,0,0.1705231905
1.56095346627572E+018,,0.3841981888,0,0,,0,0,0.1863317728
1.56095346628283E+018,,0.3806851625,0,0,,0,0,0.202140373
1.56095346628681E+018,,0.3701461077,0,0,,0,0,0.2495661199
1.56095346629089E+018,,0.363120079,0,0,,0,0,0.2653747201
1.56095346629488E+018,,0.3596070528,0,0,,0,0,0.2811833024
1.5609534662988E+018,,0.3525810242,0,0,,0,0,0.2864528418
1.56095346630405E+018,,0.3490679979,0,0,,0,0,0.3022614241
1.5609534663068E+018,,0.3420419693,0,0,,0,0,0.312800467
1.56095346631203E+018,,0.3385289431,0,0,,0,0,0.3180700064
1.56095346631911E+018,,0.3385289431,0,0,,0,0,0.3286090851
1.5609534663228E+018,,0.3315028906,0,0,,0,0,0.3338785887
1.56095346632946E+018,,0.3279898882,0,0,,0,0,0.3444176674
1.560953466331E+018,,0.3279898882,0,0,,0,0,0.349687171
1.56095346633715E+018,,0.3209638357,0,0,,0,0,0.349687171
1.56095346633934E+018,,0.3174508333,0,0,,0,0,0.3654957891
1.5609534663428E+018,,0.3174508333,0,0,,0,0,0.376034832
1.56095346634683E+018,,0.3174508333,0,0,,0,0,0.3813247204
1.56095346635076E+018,,0.3104247808,0,0,,0,0,0.3813247204
1.56095346640098E+018,,0.3104247808,0,0,,0,0,0.3813247204
1.560953466451E+018,,0.3104247808,0,0,,0,0,0.3813247204
1.5609534665015E+018,,0.3069117546,0,0,,0,0,0.3813247204
1.56095346650284E+018,,0.3069117546,0,0,,0,0,0.3918637633
1.56095346650683E+018,,0.299885726,0,0,,0,0,0.3971333027
1.5609534665349E+018,,0.2963726997,0,0,,0,0,0.4076723456
1.56095346654685E+018,,0.2893466711,0,0,,0,0,0.412941885
1.56095346656281E+018,,0.2823206186,0,0,,0,0,0.4234809279
1.56095346656682E+018,,0.2788076162,0,0,,0,0,0.4287504673
1.56095346657562E+018,,0.2717815638,0,0,,0,0,0.439289546
1.56095346657877E+018,,0.2682685375,0,0,,0,0,0.4445590496
1.56095346658344E+018,,0.2612425089,0,0,,0,0,0.4550981283
1.56095346658746E+018,,0.250689888,0,0,,0,0,0.4603676319
1.56095346659546E+018,,0.2471768618,0,0,,0,0,0.4709067106
1.56095346659879E+018,,0.2401508331,0,0,,0,0,0.47617625
1.56095346660281E+018,,0.2366378069,0,0,,0,0,0.4867152929
1.56095346661953E+018,,0.2296117783,0,0,,0,0,0.4867152929
1.56095346666901E+018,,0.2296117783,0,0,,0,0,0.4867152929
1.56095346671927E+018,,0.2296117783,0,0,,0,0,0.4867152929
1.56095346676915E+018,,0.2296117783,0,0,,0,0,0.4867152929
1.56095346682146E+018,,0.2296117783,0,0,,0,0,0.4867152929
1.56095346687097E+018,,0.2296117783,0,0,,0,0,0.4867152929
1.56095346691936E+018,,0.2296117783,0,0,,0,0,0.4867152929
1.56095346696941E+018,,0.2296117783,0,0,,0,0,0.4867152929
1.56095346701952E+018,,0.2296117783,0,0,,0,0,0.4867152929
1.56095346706963E+018,,0.2296117783,0,0,,0,0,0.4867152929
1.56095346707534E+018,,0.2471768618,0,0,,0,0,0.4867152929
1.56095346710289E+018,,0.250689888,0,0,,0,0,0.4867152929
1.56095346711941E+018,,0.2577294827,0,0,,0,0,0.4867152929
1.56095346712683E+018,,0.2612425089,0,0,,0,0,0.4867152929
1.56095346714293E+018,,0.2682685375,0,0,,0,0,0.4867152929
1.56095346719303E+018,,0.2682685375,0,0,,0,0,0.4867152929
1.56095346719489E+018,,0.2717815638,0,0,,0,0,0.4867152929
1.56095346721897E+018,,0.2788076162,0,0,,0,0,0.4867152929
1.56095346723485E+018,,0.2823206186,0,0,,0,0,0.4867152929
1.56095346728556E+018,,0.2823206186,0,0,,0,0,0.4867152929
1.56095346733504E+018,,0.2823206186,0,0,,0,0,0.4867152929
1.56095346738508E+018,,0.2823206186,0,0,,0,0,0.4867152929
1.56095346743516E+018,,0.2823206186,0,0,,0,0,0.4867152929
1.56095346748529E+018,,0.2823206186,0,0,,0,0,0.4867152929
1.56095346753537E+018,,0.2823206186,0,0,,0,0,0.4867152929
1.56095346754682E+018,,0.2682685375,0,0,,0,0,0.4867152929
1.56095346759491E+018,,0.2612425089,0,0,,0,0,0.4867152929
1.56095346759879E+018,,0.2577294827,0,0,,0,0,0.4867152929
1.56095346761885E+018,,0.250689888,0,0,,0,0,0.4867152929
1.56095346766892E+018,,0.250689888,0,0,,0,0,0.4867152929
1.5609534676989E+018,,0.2682685375,0,0,,0,0,0.4867152929
1.56095346771479E+018,,0.2717815638,0,0,,0,0,0.4867152929
1.56095346776611E+018,,0.2717815638,0,0,,0,0,0.4867152929
1.56095346781499E+018,,0.2717815638,0,0,,0,0,0.4867152929
1.56095346785079E+018,,0.2788076162,0,0,,0,0,0.4867152929
1.5609534679009E+018,,0.2788076162,0,0,,0,0,0.4867152929
1.56095346795184E+018,,0.2788076162,0,0,,0,0,0.4867152929
1.56095346800171E+018,,0.2788076162,0,0,,0,0,0.4867152929
1.56095346805111E+018,,0.2788076162,0,0,,0,0,0.4867152929
1.56095346810118E+018,,0.2788076162,0,0,,0,0,0.4867152929
1.56095346814704E+018,,0.2823206186,0,0,,0,0,0.4867152929
1.56095346819753E+018,,0.2823206186,0,0,,0,0,0.4867152929
1.56095346824701E+018,,0.2823206186,0,0,,0,0,0.4867152929
1.56095346828284E+018,,0.2893466711,0,0,,0,0,0.4867152929
1.56095346828674E+018,,0.2893466711,0,0,,0,0,0.4603676319
1.56095346829878E+018,,0.2963726997,0,0,,0,0,0.4603676319
1.56095346834734E+018,,0.3069117546,0,0,,0,0,0.4550981283
1.56095346835076E+018,,0.3104247808,0,0,,0,0,0.439289546
1.56095346835472E+018,,0.3174508333,0,0,,0,0,0.439289546
1.56095346835885E+018,,0.3174508333,0,0,,0,0,0.4287504673
1.56095346841003E+018,,0.3174508333,0,0,,0,0,0.4287504673
1.56095346844682E+018,,0.3209638357,0,0,,0,0,0.4287504673
1.56095346845483E+018,,0.3279898882,0,0,,0,0,0.412941885
1.56095346846796E+018,,0.3315028906,0,0,,0,0,0.412941885
1.56095346851687E+018,,0.3315028906,0,0,,0,0,0.412941885
1.56095346856698E+018,,0.3315028906,0,0,,0,0,0.412941885
1.56095346861705E+018,,0.3315028906,0,0,,0,0,0.412941885
1.56095346866706E+018,,0.3315028906,0,0,,0,0,0.412941885
1.56095346871719E+018,,0.3315028906,0,0,,0,0,0.412941885
1.56095346876727E+018,,0.3315028906,0,0,,0,0,0.412941885
1.56095346881735E+018,,0.3315028906,0,0,,0,0,0.412941885
1.5609534688188E+018,,0.3174508333,0,0,,0,0,0.412941885
1.56095346883078E+018,,0.3104247808,0,0,,0,0,0.412941885
1.56095346883918E+018,,0.3069117546,0,0,,0,0,0.412941885
1.56095346889001E+018,,0.3069117546,0,0,,0,0,0.412941885
1.56095346894425E+018,,0.3069117546,0,0,,0,0,0.412941885
1.56095346899234E+018,,0.3069117546,0,0,,0,0,0.412941885
1.56095346903906E+018,,0.3069117546,0,0,,0,0,0.412941885
1.56095346908913E+018,,0.3069117546,0,0,,0,0,0.412941885
1.56095346913922E+018,,0.3069117546,0,0,,0,0,0.412941885
1.56095346914327E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095346919661E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095346924294E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095346929301E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095346934305E+018,,0.299885726,0,0,,0,0,0.412941885
1.5609534693934E+018,,0.299885726,0,0,,0,0,0.412941885
1.5609534694432E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095346949326E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095346954334E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095346959419E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095346964345E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095346969555E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095346974362E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095346979433E+018,,0.299885726,0,0,,0,0,0.412941885
1.5609534698438E+018,,0.299885726,0,0,,0,0,0.412941885
1.5609534698951E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095346994398E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095346999407E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095347004486E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095347009421E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095347014533E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095347019435E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095347024481E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095347029489E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095347034461E+018,,0.299885726,0,0,,0,0,0.412941885
1.5609534703957E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095347040743E+018,,0.3174508333,0,0,,0,0,0.412941885
1.56095347045777E+018,,0.3174508333,0,0,,0,0,0.412941885
1.56095347050692E+018,,0.3174508333,0,0,,0,0,0.412941885
1.56095347055762E+018,,0.3174508333,0,0,,0,0,0.412941885
1.56095347060742E+018,,0.3174508333,0,0,,0,0,0.412941885
1.56095347063902E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095347069025E+018,,0.299885726,0,0,,0,0,0.412941885
1.56095347069144E+018,,0.2963726997,0,0,,0,0,0.412941885
1.56095347070677E+018,,0.2893466711,0,0,,0,0,0.412941885
1.56095347073484E+018,,0.2823206186,0,0,,0,0,0.412941885
1.56095347078484E+018,,0.2823206186,0,0,,0,0,0.412941885
1.56095347083504E+018,,0.2823206186,0,0,,0,0,0.412941885
1.56095347089092E+018,,0.2823206186,0,0,,0,0,0.412941885
1.56095347089882E+018,,0.2788076162,0,0,,0,0,0.412941885
1.56095347090271E+018,,0.2788076162,0,0,,0,0,0.439289546
1.56095347091076E+018,,0.2717815638,0,0,,0,0,0.4445590496
1.56095347091876E+018,,0.2717815638,0,0,,0,0,0.4550981283
1.56095347092288E+018,,0.2682685375,0,0,,0,0,0.4550981283
1.56095347093753E+018,,0.2682685375,0,0,,0,0,0.4603676319
1.56095347093908E+018,,0.2612425089,0,0,,0,0,0.4603676319
1.56095347094271E+018,,0.2577294827,0,0,,0,0,0.4603676319
1.56095347095076E+018,,0.2577294827,0,0,,0,0,0.4709067106
1.56095347095484E+018,,0.250689888,0,0,,0,0,0.4709067106
1.56095347095882E+018,,0.250689888,0,0,,0,0,0.47617625
1.56095347096675E+018,,0.2471768618,0,0,,0,0,0.47617625
1.56095347098237E+018,,0.2401508331,0,0,,0,0,0.4867152929
1.56095347102882E+018,,0.2401508331,0,0,,0,0,0.4867152929
1.56095347107892E+018,,0.2401508331,0,0,,0,0,0.4867152929
1.56095347112947E+018,,0.2401508331,0,0,,0,0,0.4867152929
1.56095347118017E+018,,0.2401508331,0,0,,0,0,0.4867152929
1.56095347122912E+018,,0.2401508331,0,0,,0,0,0.4867152929
1.56095347127923E+018,,0.2401508331,0,0,,0,0,0.4867152929
1.56095347132994E+018,,0.2401508331,0,0,,0,0,0.4867152929
1.56095347133109E+018,,0.2366378069,0,0,,0,0,0.4867152929
1.56095347133563E+018,,0.2296117783,0,0,,0,0,0.4867152929
1.56095347133879E+018,,0.226098752,0,0,,0,0,0.4867152929
1.56095347134747E+018,,0.2155596972,0,0,,0,0,0.4867152929
1.56095347134925E+018,,0.2050206423,0,0,,0,0,0.4867152929
1.5609534713507E+018,,0.1944815755,0,0,,0,0,0.4867152929
1.5609534713547E+018,,0.1839425206,0,0,,0,0,0.4867152929
1.56095347135924E+018,,0.1734034538,0,0,,0,0,0.4867152929
1.5609534713627E+018,,0.162864399,0,0,,0,0,0.4867152929
1.56095347136668E+018,,0.1558383584,0,0,,0,0,0.4867152929
1.56095347137475E+018,,0.1523253441,0,0,,0,0,0.4867152929
1.56095347140675E+018,,0.1734034538,0,0,,0,0,0.4867152929
1.56095347141069E+018,,0.1769164801,0,0,,0,0,0.5077934146
1.56095347141469E+018,,0.1874555349,0,0,,0,0,0.5341410398
1.56095347141872E+018,,0.1979945898,0,0,,0,0,0.5499496579
1.56095347146896E+018,,0.1979945898,0,0,,0,0,0.5499496579
1.56095347151887E+018,,0.1979945898,0,0,,0,0,0.5499496579
1.56095347154457E+018,,0.1839425206,0,0,,0,0,0.5552191615
1.56095347155245E+018,,0.1769164801,0,0,,0,0,0.5552191615
1.56095347156272E+018,,0.1734034538,0,0,,0,0,0.5657582402
1.56095347156668E+018,,0.1663774133,0,0,,0,0,0.5657582402
1.56095347157072E+018,,0.162864399,0,0,,0,0,0.5657582402
1.5609534715747E+018,,0.162864399,0,0,,0,0,0.5710277438
1.56095347158271E+018,,0.162864399,0,0,,0,0,0.5815668225
1.56095347158668E+018,,0.1558383584,0,0,,0,0,0.5815668225
1.56095347159513E+018,,0.1523253441,0,0,,0,0,0.5815668225
1.56095347159872E+018,,0.1523253441,0,0,,0,0,0.5868363619
1.56095347160273E+018,,0.1452993035,0,0,,0,0,0.5868363619
1.56095347163093E+018,,0.1417862773,0,0,,0,0,0.5868363619
1.56095347168081E+018,,0.1417862773,0,0,,0,0,0.5868363619
1.56095347173085E+018,,0.1417862773,0,0,,0,0,0.5868363619
1.560953471782E+018,,0.1417862773,0,0,,0,0,0.5868363619
1.56095347183103E+018,,0.1417862773,0,0,,0,0,0.5868363619
1.5609534718811E+018,,0.1417862773,0,0,,0,0,0.5868363619
1.56095347193126E+018,,0.1417862773,0,0,,0,0,0.5868363619
1.5609534719813E+018,,0.1417862773,0,0,,0,0,0.5868363619
1.56095347203162E+018,,0.1417862773,0,0,,0,0,0.5868363619
1.56095347208141E+018,,0.1417862773,0,0,,0,0,0.5868363619
1.56095347209814E+018,,0,0,0,,0,0,0
1.5609534798257E+018,,-0.22607162,0,0,,0,0,-0.5288308382
1.56095347983858E+018,,-0.2225585938,0,0,,0,0,-0.5288308382
1.56095347986901E+018,,-0.2190455914,0,0,,0,0,-0.5288308382
1.56095347987054E+018,,-0.2190455914,0,0,,0,0,-0.5393698812
1.56095347989584E+018,,-0.2120195389,0,0,,0,0,-0.5393698812
1.56095347990651E+018,,-0.2120195389,0,0,,0,0,-0.5446394205
1.56095347995659E+018,,-0.2120195389,0,0,,0,0,-0.5446394205
1.56095348000849E+018,,-0.2120195389,0,0,,0,0,-0.5446394205
1.56095348001051E+018,,-0.2085065365,0,0,,0,0,-0.5446394205
1.56095348006062E+018,,-0.2085065365,0,0,,0,0,-0.5446394205
1.5609534801109E+018,,-0.2085065365,0,0,,0,0,-0.5446394205
1.5609534801619E+018,,-0.2085065365,0,0,,0,0,-0.5446394205
1.56095348020678E+018,,0,0,0,,0,0,0
1.56095348090949E+018,,-0.6881686449,0,0,,0,0,-0.9311929464
1.56095348095962E+018,,-0.6881686449,0,0,,0,0,-0.9311929464
1.56095348100971E+018,,-0.6881686449,0,0,,0,0,-0.9311929464
1.56095348105991E+018,,-0.6881686449,0,0,,0,0,-0.9311929464
1.56095348107516E+018,,-0.6881686449,0,0,,0,0,-0.9417320251
1.56095348112063E+018,,-0.6881686449,0,0,,0,0,-0.9417320251
1.56095348117078E+018,,-0.6881686449,0,0,,0,0,-0.9417320251
1.56095348122296E+018,,-0.6881686449,0,0,,0,0,-0.9417320251
1.5609534812708E+018,,-0.6881686449,0,0,,0,0,-0.9417320251
1.5609534812745E+018,,-0.6881686449,0,0,,0,0,-0.962810111
1.5609534812806E+018,,-0.6530384421,0,0,,0,0,-0.962810111
1.56095348128655E+018,,-0.6442559361,0,0,,0,0,-0.962810111
1.56095348129048E+018,,-0.6442559361,0,0,,0,0,-0.9733491898
